,Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
1822,IDCJAC0009,70351,2012,12,27,0.0,,Y
1823,IDCJAC0009,70351,2012,12,28,0.0,,Y
1824,IDCJAC0009,70351,2012,12,29,0.0,,Y
1825,IDCJAC0009,70351,2012,12,30,0.0,,Y
1826,IDCJAC0009,70351,2012,12,31,0.0,,Y
1827,IDCJAC0009,70351,2013,1,1,0.0,,Y
1828,IDCJAC0009,70351,2013,1,2,0.0,,Y
1829,IDCJAC0009,70351,2013,1,3,0.0,,Y
1830,IDCJAC0009,70351,2013,1,4,0.0,,Y
1831,IDCJAC0009,70351,2013,1,5,0.0,,Y
1832,IDCJAC0009,70351,2013,1,6,9.0,1.0,Y
1833,IDCJAC0009,70351,2013,1,7,0.8,1.0,Y
1834,IDCJAC0009,70351,2013,1,8,0.2,1.0,Y
1835,IDCJAC0009,70351,2013,1,9,0.0,,Y
1836,IDCJAC0009,70351,2013,1,10,0.0,,Y
1837,IDCJAC0009,70351,2013,1,11,0.0,,Y
1838,IDCJAC0009,70351,2013,1,12,0.0,,Y
1839,IDCJAC0009,70351,2013,1,13,0.0,,Y
1840,IDCJAC0009,70351,2013,1,14,4.2,1.0,Y
1841,IDCJAC0009,70351,2013,1,15,0.0,,Y
1842,IDCJAC0009,70351,2013,1,16,0.0,,Y
1843,IDCJAC0009,70351,2013,1,17,0.0,,Y
1844,IDCJAC0009,70351,2013,1,18,0.0,,Y
1845,IDCJAC0009,70351,2013,1,19,0.0,,Y
1846,IDCJAC0009,70351,2013,1,20,0.0,,Y
1847,IDCJAC0009,70351,2013,1,21,0.0,,Y
1848,IDCJAC0009,70351,2013,1,22,0.0,,Y
1849,IDCJAC0009,70351,2013,1,23,0.0,,Y
1850,IDCJAC0009,70351,2013,1,24,0.0,,Y
1851,IDCJAC0009,70351,2013,1,25,0.0,,Y
1852,IDCJAC0009,70351,2013,1,26,0.0,,Y
1853,IDCJAC0009,70351,2013,1,27,43.0,1.0,Y
1854,IDCJAC0009,70351,2013,1,28,0.4,1.0,Y
1855,IDCJAC0009,70351,2013,1,29,15.0,1.0,Y
1856,IDCJAC0009,70351,2013,1,30,0.0,,Y
1857,IDCJAC0009,70351,2013,1,31,0.0,,Y
1858,IDCJAC0009,70351,2013,2,1,0.0,,Y
1859,IDCJAC0009,70351,2013,2,2,3.2,1.0,Y
1860,IDCJAC0009,70351,2013,2,3,0.0,,Y
1861,IDCJAC0009,70351,2013,2,4,0.0,,Y
1862,IDCJAC0009,70351,2013,2,5,0.0,,Y
1863,IDCJAC0009,70351,2013,2,6,0.0,,Y
1864,IDCJAC0009,70351,2013,2,7,0.0,,Y
1865,IDCJAC0009,70351,2013,2,8,0.0,,Y
1866,IDCJAC0009,70351,2013,2,9,0.0,1.0,Y
1867,IDCJAC0009,70351,2013,2,10,0.0,1.0,Y
1868,IDCJAC0009,70351,2013,2,11,1.8,1.0,Y
1869,IDCJAC0009,70351,2013,2,12,0.0,,Y
1870,IDCJAC0009,70351,2013,2,13,0.0,,Y
1871,IDCJAC0009,70351,2013,2,14,0.0,,Y
1872,IDCJAC0009,70351,2013,2,15,1.2,1.0,Y
1873,IDCJAC0009,70351,2013,2,16,0.0,,Y
1874,IDCJAC0009,70351,2013,2,17,0.0,,Y
1875,IDCJAC0009,70351,2013,2,18,0.0,,Y
1876,IDCJAC0009,70351,2013,2,19,0.0,,Y
1877,IDCJAC0009,70351,2013,2,20,0.2,1.0,Y
1878,IDCJAC0009,70351,2013,2,21,0.0,,Y
1879,IDCJAC0009,70351,2013,2,22,0.0,,Y
1880,IDCJAC0009,70351,2013,2,23,2.2,1.0,Y
1881,IDCJAC0009,70351,2013,2,24,8.4,1.0,Y
1882,IDCJAC0009,70351,2013,2,25,6.0,1.0,Y
1883,IDCJAC0009,70351,2013,2,26,0.0,,Y
1884,IDCJAC0009,70351,2013,2,27,1.8,1.0,Y
1885,IDCJAC0009,70351,2013,2,28,5.2,1.0,Y
1886,IDCJAC0009,70351,2013,3,1,11.8,1.0,Y
1887,IDCJAC0009,70351,2013,3,2,0.0,,Y
1888,IDCJAC0009,70351,2013,3,3,0.0,,Y
1889,IDCJAC0009,70351,2013,3,4,0.0,,Y
1890,IDCJAC0009,70351,2013,3,5,0.0,,Y
1891,IDCJAC0009,70351,2013,3,6,0.0,1.0,Y
1892,IDCJAC0009,70351,2013,3,7,0.0,,Y
1893,IDCJAC0009,70351,2013,3,8,0.0,,Y
1894,IDCJAC0009,70351,2013,3,9,0.0,,Y
1895,IDCJAC0009,70351,2013,3,10,0.0,,Y
1896,IDCJAC0009,70351,2013,3,11,0.0,,Y
1897,IDCJAC0009,70351,2013,3,12,0.0,,Y
1898,IDCJAC0009,70351,2013,3,13,0.0,,Y
1899,IDCJAC0009,70351,2013,3,14,0.0,,Y
1900,IDCJAC0009,70351,2013,3,15,0.0,,Y
1901,IDCJAC0009,70351,2013,3,16,0.0,,Y
1902,IDCJAC0009,70351,2013,3,17,0.0,,Y
1903,IDCJAC0009,70351,2013,3,18,0.0,,Y
1904,IDCJAC0009,70351,2013,3,19,0.0,,Y
1905,IDCJAC0009,70351,2013,3,20,0.0,,Y
1906,IDCJAC0009,70351,2013,3,21,0.6,1.0,Y
1907,IDCJAC0009,70351,2013,3,22,12.6,1.0,Y
1908,IDCJAC0009,70351,2013,3,23,0.0,,Y
1909,IDCJAC0009,70351,2013,3,24,0.0,,Y
1910,IDCJAC0009,70351,2013,3,25,0.0,,Y
1911,IDCJAC0009,70351,2013,3,26,0.0,,Y
1912,IDCJAC0009,70351,2013,3,27,0.0,,Y
1913,IDCJAC0009,70351,2013,3,28,0.0,,Y
1914,IDCJAC0009,70351,2013,3,29,1.6,1.0,Y
1915,IDCJAC0009,70351,2013,3,30,0.0,1.0,Y
1916,IDCJAC0009,70351,2013,3,31,0.0,,Y
1917,IDCJAC0009,70351,2013,4,1,0.0,,Y
1918,IDCJAC0009,70351,2013,4,2,0.0,,Y
1919,IDCJAC0009,70351,2013,4,3,0.0,,Y
1920,IDCJAC0009,70351,2013,4,4,0.0,,Y
1921,IDCJAC0009,70351,2013,4,5,0.0,,Y
1922,IDCJAC0009,70351,2013,4,6,0.0,1.0,Y
1923,IDCJAC0009,70351,2013,4,7,1.4,1.0,Y
1924,IDCJAC0009,70351,2013,4,8,0.0,1.0,Y
1925,IDCJAC0009,70351,2013,4,9,0.0,1.0,Y
1926,IDCJAC0009,70351,2013,4,10,0.0,1.0,Y
1927,IDCJAC0009,70351,2013,4,11,0.0,,Y
1928,IDCJAC0009,70351,2013,4,12,0.0,,Y
1929,IDCJAC0009,70351,2013,4,13,0.0,,Y
1930,IDCJAC0009,70351,2013,4,14,0.0,,Y
1931,IDCJAC0009,70351,2013,4,15,0.0,,Y
1932,IDCJAC0009,70351,2013,4,16,1.2,1.0,Y
1933,IDCJAC0009,70351,2013,4,17,0.0,,Y
1934,IDCJAC0009,70351,2013,4,18,0.2,1.0,Y
1935,IDCJAC0009,70351,2013,4,19,0.2,1.0,Y
1936,IDCJAC0009,70351,2013,4,20,0.6,1.0,Y
1937,IDCJAC0009,70351,2013,4,21,0.0,1.0,Y
1938,IDCJAC0009,70351,2013,4,22,3.4,1.0,Y
1939,IDCJAC0009,70351,2013,4,23,0.0,1.0,Y
1940,IDCJAC0009,70351,2013,4,24,0.0,1.0,Y
1941,IDCJAC0009,70351,2013,4,25,0.0,,Y
1942,IDCJAC0009,70351,2013,4,26,0.0,,Y
1943,IDCJAC0009,70351,2013,4,27,0.0,,Y
1944,IDCJAC0009,70351,2013,4,28,0.0,,Y
1945,IDCJAC0009,70351,2013,4,29,0.0,,Y
1946,IDCJAC0009,70351,2013,4,30,2.8,1.0,Y
1947,IDCJAC0009,70351,2013,5,1,0.0,1.0,Y
1948,IDCJAC0009,70351,2013,5,2,0.0,,Y
1949,IDCJAC0009,70351,2013,5,3,0.0,1.0,Y
1950,IDCJAC0009,70351,2013,5,4,0.0,,Y
1951,IDCJAC0009,70351,2013,5,5,0.0,,Y
1952,IDCJAC0009,70351,2013,5,6,0.0,,Y
1953,IDCJAC0009,70351,2013,5,7,0.0,,Y
1954,IDCJAC0009,70351,2013,5,8,0.0,,Y
1955,IDCJAC0009,70351,2013,5,9,0.0,,Y
1956,IDCJAC0009,70351,2013,5,10,0.0,,Y
1957,IDCJAC0009,70351,2013,5,11,0.0,,Y
1958,IDCJAC0009,70351,2013,5,12,0.0,,Y
1959,IDCJAC0009,70351,2013,5,13,0.0,,Y
1960,IDCJAC0009,70351,2013,5,14,2.4,1.0,Y
1961,IDCJAC0009,70351,2013,5,15,0.2,1.0,Y
1962,IDCJAC0009,70351,2013,5,16,0.0,1.0,Y
1963,IDCJAC0009,70351,2013,5,17,0.0,,Y
1964,IDCJAC0009,70351,2013,5,18,0.0,1.0,Y
1965,IDCJAC0009,70351,2013,5,19,0.0,,Y
1966,IDCJAC0009,70351,2013,5,20,0.0,1.0,Y
1967,IDCJAC0009,70351,2013,5,21,0.0,1.0,Y
1968,IDCJAC0009,70351,2013,5,22,0.0,,Y
1969,IDCJAC0009,70351,2013,5,23,3.2,1.0,Y
1970,IDCJAC0009,70351,2013,5,24,0.0,1.0,Y
1971,IDCJAC0009,70351,2013,5,25,0.2,1.0,Y
1972,IDCJAC0009,70351,2013,5,26,0.0,1.0,Y
1973,IDCJAC0009,70351,2013,5,27,0.0,,Y
1974,IDCJAC0009,70351,2013,5,28,0.0,,Y
1975,IDCJAC0009,70351,2013,5,29,0.0,1.0,Y
1976,IDCJAC0009,70351,2013,5,30,0.0,,Y
1977,IDCJAC0009,70351,2013,5,31,0.6,1.0,Y
1978,IDCJAC0009,70351,2013,6,1,1.2,1.0,N
1979,IDCJAC0009,70351,2013,6,2,27.6,1.0,N
1980,IDCJAC0009,70351,2013,6,3,0.6,1.0,N
1981,IDCJAC0009,70351,2013,6,4,0.0,1.0,N
1982,IDCJAC0009,70351,2013,6,5,0.2,1.0,N
1983,IDCJAC0009,70351,2013,6,6,0.0,1.0,N
1984,IDCJAC0009,70351,2013,6,7,0.0,,Y
1985,IDCJAC0009,70351,2013,6,8,0.0,1.0,N
1986,IDCJAC0009,70351,2013,6,9,0.0,1.0,N
1987,IDCJAC0009,70351,2013,6,10,0.0,1.0,N
1988,IDCJAC0009,70351,2013,6,11,0.2,1.0,N
1989,IDCJAC0009,70351,2013,6,12,0.0,1.0,N
1990,IDCJAC0009,70351,2013,6,13,15.0,1.0,N
1991,IDCJAC0009,70351,2013,6,14,0.2,1.0,N
1992,IDCJAC0009,70351,2013,6,15,0.0,1.0,N
1993,IDCJAC0009,70351,2013,6,16,0.0,1.0,N
1994,IDCJAC0009,70351,2013,6,17,0.0,1.0,N
1995,IDCJAC0009,70351,2013,6,18,0.2,1.0,N
1996,IDCJAC0009,70351,2013,6,19,3.4,1.0,N
1997,IDCJAC0009,70351,2013,6,20,0.0,1.0,N
1998,IDCJAC0009,70351,2013,6,21,0.0,1.0,N
1999,IDCJAC0009,70351,2013,6,22,0.0,1.0,N
2000,IDCJAC0009,70351,2013,6,23,0.2,1.0,N
2001,IDCJAC0009,70351,2013,6,24,6.2,1.0,N
2002,IDCJAC0009,70351,2013,6,25,25.8,1.0,N
2003,IDCJAC0009,70351,2013,6,26,0.0,1.0,N
2004,IDCJAC0009,70351,2013,6,27,0.0,1.0,N
2005,IDCJAC0009,70351,2013,6,28,0.2,1.0,N
2006,IDCJAC0009,70351,2013,6,29,3.2,1.0,N
2007,IDCJAC0009,70351,2013,6,30,1.0,1.0,N
2008,IDCJAC0009,70351,2013,7,1,0.0,1.0,N
2009,IDCJAC0009,70351,2013,7,2,0.2,1.0,N
2010,IDCJAC0009,70351,2013,7,3,0.0,1.0,N
2011,IDCJAC0009,70351,2013,7,4,0.0,1.0,N
2012,IDCJAC0009,70351,2013,7,5,0.2,1.0,N
2013,IDCJAC0009,70351,2013,7,6,0.0,1.0,N
2014,IDCJAC0009,70351,2013,7,7,0.0,1.0,N
2015,IDCJAC0009,70351,2013,7,8,0.0,1.0,N
2016,IDCJAC0009,70351,2013,7,9,0.0,1.0,N
2017,IDCJAC0009,70351,2013,7,10,0.0,1.0,N
2018,IDCJAC0009,70351,2013,7,11,0.0,1.0,N
2019,IDCJAC0009,70351,2013,7,12,0.0,1.0,N
2020,IDCJAC0009,70351,2013,7,13,0.0,1.0,N
2021,IDCJAC0009,70351,2013,7,14,0.2,1.0,N
2022,IDCJAC0009,70351,2013,7,15,1.6,1.0,N
2023,IDCJAC0009,70351,2013,7,16,5.6,1.0,N
2024,IDCJAC0009,70351,2013,7,17,5.2,1.0,N
2025,IDCJAC0009,70351,2013,7,18,0.4,1.0,N
2026,IDCJAC0009,70351,2013,7,19,8.4,1.0,N
2027,IDCJAC0009,70351,2013,7,20,6.0,1.0,N
2028,IDCJAC0009,70351,2013,7,21,9.4,1.0,N
2029,IDCJAC0009,70351,2013,7,22,0.0,1.0,N
2030,IDCJAC0009,70351,2013,7,23,0.0,1.0,N
2031,IDCJAC0009,70351,2013,7,24,0.0,1.0,N
2032,IDCJAC0009,70351,2013,7,25,0.0,1.0,N
2033,IDCJAC0009,70351,2013,7,26,0.2,1.0,N
2034,IDCJAC0009,70351,2013,7,27,0.0,1.0,N
2035,IDCJAC0009,70351,2013,7,28,0.0,1.0,N
2036,IDCJAC0009,70351,2013,7,29,0.0,1.0,N
2037,IDCJAC0009,70351,2013,7,30,5.2,1.0,N
2038,IDCJAC0009,70351,2013,7,31,0.2,1.0,N
2039,IDCJAC0009,70351,2013,8,1,0.0,1.0,N
2040,IDCJAC0009,70351,2013,8,2,0.0,1.0,N
2041,IDCJAC0009,70351,2013,8,3,0.0,1.0,N
2042,IDCJAC0009,70351,2013,8,4,0.0,1.0,N
2043,IDCJAC0009,70351,2013,8,5,0.0,1.0,N
2044,IDCJAC0009,70351,2013,8,6,0.2,1.0,N
2045,IDCJAC0009,70351,2013,8,7,5.2,1.0,N
2046,IDCJAC0009,70351,2013,8,8,4.0,1.0,N
2047,IDCJAC0009,70351,2013,8,9,0.0,1.0,N
2048,IDCJAC0009,70351,2013,8,10,0.0,1.0,N
2049,IDCJAC0009,70351,2013,8,11,0.0,1.0,N
2050,IDCJAC0009,70351,2013,8,12,2.0,1.0,N
2051,IDCJAC0009,70351,2013,8,13,1.2,1.0,N
2052,IDCJAC0009,70351,2013,8,14,0.0,1.0,N
2053,IDCJAC0009,70351,2013,8,15,1.4,1.0,N
2054,IDCJAC0009,70351,2013,8,16,0.0,1.0,N
2055,IDCJAC0009,70351,2013,8,17,2.8,1.0,N
2056,IDCJAC0009,70351,2013,8,18,0.0,1.0,N
2057,IDCJAC0009,70351,2013,8,19,0.0,1.0,N
2058,IDCJAC0009,70351,2013,8,20,0.2,1.0,N
2059,IDCJAC0009,70351,2013,8,21,0.0,1.0,N
2060,IDCJAC0009,70351,2013,8,22,0.0,1.0,N
2061,IDCJAC0009,70351,2013,8,23,1.8,1.0,N
2062,IDCJAC0009,70351,2013,8,24,0.0,1.0,N
2063,IDCJAC0009,70351,2013,8,25,0.0,1.0,N
2064,IDCJAC0009,70351,2013,8,26,0.0,1.0,N
2065,IDCJAC0009,70351,2013,8,27,0.0,1.0,N
2066,IDCJAC0009,70351,2013,8,28,0.0,1.0,N
2067,IDCJAC0009,70351,2013,8,29,0.0,1.0,N
2068,IDCJAC0009,70351,2013,8,30,8.2,1.0,N
2069,IDCJAC0009,70351,2013,8,31,0.0,1.0,N
2070,IDCJAC0009,70351,2013,9,1,0.0,1.0,N
2071,IDCJAC0009,70351,2013,9,2,0.0,1.0,N
2072,IDCJAC0009,70351,2013,9,3,0.0,1.0,N
2073,IDCJAC0009,70351,2013,9,4,0.0,1.0,N
2074,IDCJAC0009,70351,2013,9,5,0.0,1.0,N
2075,IDCJAC0009,70351,2013,9,6,0.0,1.0,N
2076,IDCJAC0009,70351,2013,9,7,0.0,1.0,N
2077,IDCJAC0009,70351,2013,9,8,0.0,1.0,N
2078,IDCJAC0009,70351,2013,9,9,0.0,1.0,N
2079,IDCJAC0009,70351,2013,9,10,0.0,1.0,N
2080,IDCJAC0009,70351,2013,9,11,0.0,1.0,N
2081,IDCJAC0009,70351,2013,9,12,0.0,1.0,N
2082,IDCJAC0009,70351,2013,9,13,0.0,1.0,N
2083,IDCJAC0009,70351,2013,9,14,15.2,1.0,N
2084,IDCJAC0009,70351,2013,9,15,0.4,1.0,N
2085,IDCJAC0009,70351,2013,9,16,0.0,1.0,N
2086,IDCJAC0009,70351,2013,9,17,57.8,1.0,N
2087,IDCJAC0009,70351,2013,9,18,13.4,1.0,N
2088,IDCJAC0009,70351,2013,9,19,3.2,1.0,N
2089,IDCJAC0009,70351,2013,9,20,0.0,1.0,N
2090,IDCJAC0009,70351,2013,9,21,0.2,1.0,N
2091,IDCJAC0009,70351,2013,9,22,0.0,1.0,N
2092,IDCJAC0009,70351,2013,9,23,0.0,1.0,N
2093,IDCJAC0009,70351,2013,9,24,0.0,1.0,N
2094,IDCJAC0009,70351,2013,9,25,0.0,1.0,N
2095,IDCJAC0009,70351,2013,9,26,0.0,1.0,N
2096,IDCJAC0009,70351,2013,9,27,0.8,1.0,N
2097,IDCJAC0009,70351,2013,9,28,0.0,1.0,N
2098,IDCJAC0009,70351,2013,9,29,0.0,1.0,N
2099,IDCJAC0009,70351,2013,9,30,0.0,1.0,N
2100,IDCJAC0009,70351,2013,10,1,0.0,1.0,N
2101,IDCJAC0009,70351,2013,10,2,0.4,1.0,N
2102,IDCJAC0009,70351,2013,10,3,0.0,1.0,N
2103,IDCJAC0009,70351,2013,10,4,0.0,1.0,N
2104,IDCJAC0009,70351,2013,10,5,0.0,1.0,N
2105,IDCJAC0009,70351,2013,10,6,0.0,1.0,N
2106,IDCJAC0009,70351,2013,10,7,0.0,1.0,N
2107,IDCJAC0009,70351,2013,10,8,0.0,1.0,N
2108,IDCJAC0009,70351,2013,10,9,0.0,1.0,N
2109,IDCJAC0009,70351,2013,10,10,0.0,1.0,N
2110,IDCJAC0009,70351,2013,10,11,0.0,1.0,N
2111,IDCJAC0009,70351,2013,10,12,0.0,1.0,N
2112,IDCJAC0009,70351,2013,10,13,0.0,1.0,N
2113,IDCJAC0009,70351,2013,10,14,2.2,1.0,N
2114,IDCJAC0009,70351,2013,10,15,0.0,1.0,N
2115,IDCJAC0009,70351,2013,10,16,0.0,1.0,N
2116,IDCJAC0009,70351,2013,10,17,0.0,1.0,N
2117,IDCJAC0009,70351,2013,10,18,0.0,1.0,N
2118,IDCJAC0009,70351,2013,10,19,0.0,1.0,N
2119,IDCJAC0009,70351,2013,10,20,0.0,1.0,N
2120,IDCJAC0009,70351,2013,10,21,0.0,1.0,N
2121,IDCJAC0009,70351,2013,10,22,6.6,1.0,N
2122,IDCJAC0009,70351,2013,10,23,4.2,1.0,N
2123,IDCJAC0009,70351,2013,10,24,0.0,1.0,N
2124,IDCJAC0009,70351,2013,10,25,0.0,1.0,N
2125,IDCJAC0009,70351,2013,10,26,0.0,1.0,N
2126,IDCJAC0009,70351,2013,10,27,0.0,1.0,N
2127,IDCJAC0009,70351,2013,10,28,0.0,1.0,N
2128,IDCJAC0009,70351,2013,10,29,0.0,1.0,N
2129,IDCJAC0009,70351,2013,10,30,0.0,1.0,N
2130,IDCJAC0009,70351,2013,10,31,0.0,1.0,N
2131,IDCJAC0009,70351,2013,11,1,0.0,1.0,N
2132,IDCJAC0009,70351,2013,11,2,0.0,1.0,N
2133,IDCJAC0009,70351,2013,11,3,0.0,1.0,N
2134,IDCJAC0009,70351,2013,11,4,0.0,1.0,N
2135,IDCJAC0009,70351,2013,11,5,0.0,1.0,N
2136,IDCJAC0009,70351,2013,11,6,0.0,1.0,N
2137,IDCJAC0009,70351,2013,11,7,0.0,1.0,N
2138,IDCJAC0009,70351,2013,11,8,0.0,1.0,N
2139,IDCJAC0009,70351,2013,11,9,6.0,1.0,N
2140,IDCJAC0009,70351,2013,11,10,0.2,1.0,N
2141,IDCJAC0009,70351,2013,11,11,27.2,1.0,N
2142,IDCJAC0009,70351,2013,11,12,38.6,1.0,N
2143,IDCJAC0009,70351,2013,11,13,0.0,1.0,N
2144,IDCJAC0009,70351,2013,11,14,0.0,1.0,N
2145,IDCJAC0009,70351,2013,11,15,0.0,1.0,N
2146,IDCJAC0009,70351,2013,11,16,4.0,1.0,N
2147,IDCJAC0009,70351,2013,11,17,0.0,1.0,N
2148,IDCJAC0009,70351,2013,11,18,0.0,1.0,N
2149,IDCJAC0009,70351,2013,11,19,0.0,1.0,N
2150,IDCJAC0009,70351,2013,11,20,1.0,1.0,N
2151,IDCJAC0009,70351,2013,11,21,0.0,1.0,N
2152,IDCJAC0009,70351,2013,11,22,26.6,1.0,N
2153,IDCJAC0009,70351,2013,11,23,0.0,1.0,N
2154,IDCJAC0009,70351,2013,11,24,0.0,1.0,N
2155,IDCJAC0009,70351,2013,11,25,1.2,1.0,N
2156,IDCJAC0009,70351,2013,11,26,0.2,1.0,N
2157,IDCJAC0009,70351,2013,11,27,0.0,1.0,N
2158,IDCJAC0009,70351,2013,11,28,0.0,1.0,N
2159,IDCJAC0009,70351,2013,11,29,0.4,1.0,N
2160,IDCJAC0009,70351,2013,11,30,0.2,1.0,N
2161,IDCJAC0009,70351,2013,12,1,0.0,1.0,N
2162,IDCJAC0009,70351,2013,12,2,0.0,1.0,N
2163,IDCJAC0009,70351,2013,12,3,0.0,1.0,N
2164,IDCJAC0009,70351,2013,12,4,0.0,1.0,N
2165,IDCJAC0009,70351,2013,12,5,10.2,1.0,N
2166,IDCJAC0009,70351,2013,12,6,2.4,1.0,N
2167,IDCJAC0009,70351,2013,12,7,0.0,1.0,N
2168,IDCJAC0009,70351,2013,12,8,0.0,1.0,N
2169,IDCJAC0009,70351,2013,12,9,0.0,1.0,N
2170,IDCJAC0009,70351,2013,12,10,0.0,1.0,N
2171,IDCJAC0009,70351,2013,12,11,0.0,1.0,N
2172,IDCJAC0009,70351,2013,12,12,0.0,1.0,N
2173,IDCJAC0009,70351,2013,12,13,0.0,1.0,N
2174,IDCJAC0009,70351,2013,12,14,0.0,1.0,N
2175,IDCJAC0009,70351,2013,12,15,1.8,1.0,N
2176,IDCJAC0009,70351,2013,12,16,0.0,1.0,N
2177,IDCJAC0009,70351,2013,12,17,4.4,1.0,N
2178,IDCJAC0009,70351,2013,12,18,0.0,1.0,N
2179,IDCJAC0009,70351,2013,12,19,0.0,1.0,N
2180,IDCJAC0009,70351,2013,12,20,0.0,1.0,N
2181,IDCJAC0009,70351,2013,12,21,0.0,1.0,N
2182,IDCJAC0009,70351,2013,12,22,0.0,1.0,N
2183,IDCJAC0009,70351,2013,12,23,0.0,1.0,N
2184,IDCJAC0009,70351,2013,12,24,0.0,1.0,N
2185,IDCJAC0009,70351,2013,12,25,0.0,1.0,N
2186,IDCJAC0009,70351,2013,12,26,0.4,1.0,N
2187,IDCJAC0009,70351,2013,12,27,4.0,1.0,N
2188,IDCJAC0009,70351,2013,12,28,0.0,1.0,N
2189,IDCJAC0009,70351,2013,12,29,0.0,1.0,N
2190,IDCJAC0009,70351,2013,12,30,0.0,1.0,N
2191,IDCJAC0009,70351,2013,12,31,0.0,1.0,N
2192,IDCJAC0009,70351,2014,1,1,0.0,1.0,N
2193,IDCJAC0009,70351,2014,1,2,0.0,1.0,N
2194,IDCJAC0009,70351,2014,1,3,0.0,1.0,N
2195,IDCJAC0009,70351,2014,1,4,0.0,1.0,N
2196,IDCJAC0009,70351,2014,1,5,0.0,1.0,N
2197,IDCJAC0009,70351,2014,1,6,0.0,1.0,N
2198,IDCJAC0009,70351,2014,1,7,0.0,1.0,N
2199,IDCJAC0009,70351,2014,1,8,0.0,1.0,N
2200,IDCJAC0009,70351,2014,1,9,0.0,1.0,N
2201,IDCJAC0009,70351,2014,1,10,0.0,1.0,N
2202,IDCJAC0009,70351,2014,1,11,0.0,1.0,N
2203,IDCJAC0009,70351,2014,1,12,0.0,1.0,N
2204,IDCJAC0009,70351,2014,1,13,0.0,1.0,N
2205,IDCJAC0009,70351,2014,1,14,0.0,1.0,N
2206,IDCJAC0009,70351,2014,1,15,0.0,1.0,N
2207,IDCJAC0009,70351,2014,1,16,0.0,1.0,N
2208,IDCJAC0009,70351,2014,1,17,0.0,1.0,N
2209,IDCJAC0009,70351,2014,1,18,0.0,1.0,N
2210,IDCJAC0009,70351,2014,1,19,1.0,1.0,N
2211,IDCJAC0009,70351,2014,1,20,0.0,1.0,N
2212,IDCJAC0009,70351,2014,1,21,0.0,1.0,N
2213,IDCJAC0009,70351,2014,1,22,0.0,1.0,N
2214,IDCJAC0009,70351,2014,1,23,0.0,1.0,N
2215,IDCJAC0009,70351,2014,1,24,0.0,1.0,N
2216,IDCJAC0009,70351,2014,1,25,3.8,1.0,N
2217,IDCJAC0009,70351,2014,1,26,0.0,1.0,N
2218,IDCJAC0009,70351,2014,1,27,0.0,1.0,N
2219,IDCJAC0009,70351,2014,1,28,0.0,1.0,N
2220,IDCJAC0009,70351,2014,1,29,0.0,1.0,N
2221,IDCJAC0009,70351,2014,1,30,0.0,1.0,N
2222,IDCJAC0009,70351,2014,1,31,0.0,1.0,N
2223,IDCJAC0009,70351,2014,2,1,0.6,1.0,N
2224,IDCJAC0009,70351,2014,2,2,0.0,1.0,N
2225,IDCJAC0009,70351,2014,2,3,0.0,1.0,N
2226,IDCJAC0009,70351,2014,2,4,1.2,1.0,N
2227,IDCJAC0009,70351,2014,2,5,0.0,1.0,N
2228,IDCJAC0009,70351,2014,2,6,0.0,1.0,N
2229,IDCJAC0009,70351,2014,2,7,0.0,1.0,N
2230,IDCJAC0009,70351,2014,2,8,0.0,1.0,N
2231,IDCJAC0009,70351,2014,2,9,0.0,1.0,N
2232,IDCJAC0009,70351,2014,2,10,0.0,1.0,N
2233,IDCJAC0009,70351,2014,2,11,0.0,1.0,N
2234,IDCJAC0009,70351,2014,2,12,0.0,1.0,N
2235,IDCJAC0009,70351,2014,2,13,0.0,,Y
2236,IDCJAC0009,70351,2014,2,14,0.2,1.0,N
2237,IDCJAC0009,70351,2014,2,15,7.8,1.0,N
2238,IDCJAC0009,70351,2014,2,16,19.6,1.0,Y
2239,IDCJAC0009,70351,2014,2,17,20.4,1.0,N
2240,IDCJAC0009,70351,2014,2,18,0.0,1.0,N
2241,IDCJAC0009,70351,2014,2,19,0.0,1.0,N
2242,IDCJAC0009,70351,2014,2,20,33.2,1.0,N
2244,IDCJAC0009,70351,2014,2,22,0.0,1.0,N
2245,IDCJAC0009,70351,2014,2,23,0.0,1.0,N
2246,IDCJAC0009,70351,2014,2,24,0.0,1.0,N
2247,IDCJAC0009,70351,2014,2,25,0.0,1.0,N
2248,IDCJAC0009,70351,2014,2,26,0.4,1.0,N
2249,IDCJAC0009,70351,2014,2,27,0.2,1.0,N
2250,IDCJAC0009,70351,2014,2,28,0.0,1.0,N
2251,IDCJAC0009,70351,2014,3,1,2.0,1.0,N
2252,IDCJAC0009,70351,2014,3,2,2.4,1.0,N
2253,IDCJAC0009,70351,2014,3,3,0.0,1.0,N
2254,IDCJAC0009,70351,2014,3,4,0.0,1.0,N
2255,IDCJAC0009,70351,2014,3,5,0.0,1.0,N
2256,IDCJAC0009,70351,2014,3,6,3.0,1.0,N
2257,IDCJAC0009,70351,2014,3,7,0.0,1.0,N
2258,IDCJAC0009,70351,2014,3,8,0.0,1.0,N
2259,IDCJAC0009,70351,2014,3,9,27.0,1.0,N
2260,IDCJAC0009,70351,2014,3,10,0.4,1.0,N
2261,IDCJAC0009,70351,2014,3,11,0.0,1.0,N
2262,IDCJAC0009,70351,2014,3,12,2.2,1.0,N
