,Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
15708,IDCJAC0010,70014,1982,1,3,29.7,1.0,Y
15709,IDCJAC0010,70014,1982,1,4,28.8,1.0,Y
15710,IDCJAC0010,70014,1982,1,5,27.5,1.0,Y
15711,IDCJAC0010,70014,1982,1,6,29.0,1.0,Y
15712,IDCJAC0010,70014,1982,1,7,29.9,1.0,Y
15713,IDCJAC0010,70014,1982,1,8,26.7,1.0,Y
15714,IDCJAC0010,70014,1982,1,9,31.2,1.0,Y
15715,IDCJAC0010,70014,1982,1,10,32.2,1.0,Y
15716,IDCJAC0010,70014,1982,1,11,35.6,1.0,Y
15717,IDCJAC0010,70014,1982,1,12,35.6,1.0,Y
15718,IDCJAC0010,70014,1982,1,13,28.5,1.0,Y
15719,IDCJAC0010,70014,1982,1,14,23.9,1.0,Y
15720,IDCJAC0010,70014,1982,1,15,22.1,1.0,Y
15721,IDCJAC0010,70014,1982,1,16,24.6,1.0,Y
15722,IDCJAC0010,70014,1982,1,17,29.6,1.0,Y
15723,IDCJAC0010,70014,1982,1,18,26.3,1.0,Y
15724,IDCJAC0010,70014,1982,1,19,27.3,1.0,Y
15725,IDCJAC0010,70014,1982,1,20,32.0,1.0,Y
15726,IDCJAC0010,70014,1982,1,21,36.2,1.0,Y
15727,IDCJAC0010,70014,1982,1,22,35.4,1.0,Y
15728,IDCJAC0010,70014,1982,1,23,35.6,1.0,Y
15729,IDCJAC0010,70014,1982,1,24,39.4,1.0,Y
15730,IDCJAC0010,70014,1982,1,25,37.9,1.0,Y
15731,IDCJAC0010,70014,1982,1,26,23.7,1.0,Y
15732,IDCJAC0010,70014,1982,1,27,26.6,1.0,Y
15733,IDCJAC0010,70014,1982,1,28,27.4,1.0,Y
15734,IDCJAC0010,70014,1982,1,29,31.3,1.0,Y
15735,IDCJAC0010,70014,1982,1,30,30.7,1.0,Y
15736,IDCJAC0010,70014,1982,1,31,29.3,1.0,Y
15737,IDCJAC0010,70014,1982,2,1,25.0,1.0,Y
15738,IDCJAC0010,70014,1982,2,2,25.4,1.0,Y
15739,IDCJAC0010,70014,1982,2,3,28.6,1.0,Y
15740,IDCJAC0010,70014,1982,2,4,30.8,1.0,Y
15741,IDCJAC0010,70014,1982,2,5,24.2,1.0,Y
15742,IDCJAC0010,70014,1982,2,6,30.6,1.0,Y
15743,IDCJAC0010,70014,1982,2,7,34.4,1.0,Y
15744,IDCJAC0010,70014,1982,2,8,35.6,1.0,Y
15745,IDCJAC0010,70014,1982,2,9,36.2,1.0,Y
15746,IDCJAC0010,70014,1982,2,10,24.8,1.0,Y
15747,IDCJAC0010,70014,1982,2,11,35.8,1.0,Y
15748,IDCJAC0010,70014,1982,2,12,31.7,1.0,Y
15749,IDCJAC0010,70014,1982,2,13,32.6,1.0,Y
15750,IDCJAC0010,70014,1982,2,14,32.4,1.0,Y
15751,IDCJAC0010,70014,1982,2,15,33.3,1.0,Y
15752,IDCJAC0010,70014,1982,2,16,34.6,1.0,Y
15753,IDCJAC0010,70014,1982,2,17,34.1,1.0,Y
15754,IDCJAC0010,70014,1982,2,18,27.5,1.0,Y
15755,IDCJAC0010,70014,1982,2,19,27.8,1.0,Y
15756,IDCJAC0010,70014,1982,2,20,33.0,1.0,Y
15757,IDCJAC0010,70014,1982,2,21,32.3,1.0,Y
15758,IDCJAC0010,70014,1982,2,22,29.2,1.0,Y
15759,IDCJAC0010,70014,1982,2,23,26.4,1.0,Y
15760,IDCJAC0010,70014,1982,2,24,23.6,1.0,Y
15761,IDCJAC0010,70014,1982,2,25,27.6,1.0,Y
15762,IDCJAC0010,70014,1982,2,26,29.0,1.0,Y
15763,IDCJAC0010,70014,1982,2,27,21.5,1.0,Y
15764,IDCJAC0010,70014,1982,2,28,27.7,1.0,Y
15765,IDCJAC0010,70014,1982,3,1,27.6,1.0,Y
15766,IDCJAC0010,70014,1982,3,2,21.0,1.0,Y
15767,IDCJAC0010,70014,1982,3,3,26.0,1.0,Y
15768,IDCJAC0010,70014,1982,3,4,18.5,1.0,Y
15769,IDCJAC0010,70014,1982,3,5,28.0,1.0,Y
15770,IDCJAC0010,70014,1982,3,6,28.6,1.0,Y
15771,IDCJAC0010,70014,1982,3,7,31.8,1.0,Y
15772,IDCJAC0010,70014,1982,3,8,33.0,1.0,Y
15773,IDCJAC0010,70014,1982,3,9,16.7,1.0,Y
15774,IDCJAC0010,70014,1982,3,10,23.0,1.0,Y
15775,IDCJAC0010,70014,1982,3,11,23.7,1.0,Y
15776,IDCJAC0010,70014,1982,3,12,22.4,1.0,Y
15777,IDCJAC0010,70014,1982,3,13,21.5,1.0,Y
15778,IDCJAC0010,70014,1982,3,14,24.7,1.0,Y
15779,IDCJAC0010,70014,1982,3,15,24.8,1.0,Y
15780,IDCJAC0010,70014,1982,3,16,27.9,1.0,Y
15781,IDCJAC0010,70014,1982,3,17,25.6,1.0,Y
15782,IDCJAC0010,70014,1982,3,18,18.8,1.0,Y
15783,IDCJAC0010,70014,1982,3,19,23.2,1.0,Y
15784,IDCJAC0010,70014,1982,3,20,24.1,1.0,Y
15785,IDCJAC0010,70014,1982,3,21,24.4,1.0,Y
15786,IDCJAC0010,70014,1982,3,22,27.7,1.0,Y
15787,IDCJAC0010,70014,1982,3,23,24.0,1.0,Y
15788,IDCJAC0010,70014,1982,3,24,20.0,1.0,Y
15789,IDCJAC0010,70014,1982,3,25,22.6,1.0,Y
15790,IDCJAC0010,70014,1982,3,26,23.1,1.0,Y
15791,IDCJAC0010,70014,1982,3,27,21.4,1.0,Y
15792,IDCJAC0010,70014,1982,3,28,22.1,1.0,Y
15793,IDCJAC0010,70014,1982,3,29,20.3,1.0,Y
15794,IDCJAC0010,70014,1982,3,30,21.2,1.0,Y
15795,IDCJAC0010,70014,1982,3,31,21.9,1.0,Y
15796,IDCJAC0010,70014,1982,4,1,23.4,1.0,Y
15797,IDCJAC0010,70014,1982,4,2,23.7,1.0,Y
15798,IDCJAC0010,70014,1982,4,3,19.8,1.0,Y
15799,IDCJAC0010,70014,1982,4,4,18.3,1.0,Y
15800,IDCJAC0010,70014,1982,4,5,20.4,1.0,Y
15801,IDCJAC0010,70014,1982,4,6,21.8,1.0,Y
15802,IDCJAC0010,70014,1982,4,7,21.7,1.0,Y
15803,IDCJAC0010,70014,1982,4,8,20.2,1.0,Y
15804,IDCJAC0010,70014,1982,4,9,19.8,1.0,Y
15805,IDCJAC0010,70014,1982,4,10,21.5,1.0,Y
15806,IDCJAC0010,70014,1982,4,11,23.4,1.0,Y
15807,IDCJAC0010,70014,1982,4,12,22.6,1.0,Y
15808,IDCJAC0010,70014,1982,4,13,22.0,1.0,Y
15809,IDCJAC0010,70014,1982,4,14,23.4,1.0,Y
15810,IDCJAC0010,70014,1982,4,15,23.5,1.0,Y
15811,IDCJAC0010,70014,1982,4,16,21.3,1.0,Y
15812,IDCJAC0010,70014,1982,4,17,19.3,1.0,Y
15813,IDCJAC0010,70014,1982,4,18,18.4,1.0,Y
15814,IDCJAC0010,70014,1982,4,19,19.4,1.0,Y
15815,IDCJAC0010,70014,1982,4,20,19.7,1.0,Y
15816,IDCJAC0010,70014,1982,4,21,19.6,1.0,Y
15817,IDCJAC0010,70014,1982,4,22,21.0,1.0,Y
15818,IDCJAC0010,70014,1982,4,23,21.5,1.0,Y
15819,IDCJAC0010,70014,1982,4,24,21.0,1.0,Y
15820,IDCJAC0010,70014,1982,4,25,21.3,1.0,Y
15821,IDCJAC0010,70014,1982,4,26,14.7,1.0,Y
15822,IDCJAC0010,70014,1982,4,27,11.4,1.0,Y
15823,IDCJAC0010,70014,1982,4,28,11.8,1.0,Y
15824,IDCJAC0010,70014,1982,4,29,14.6,1.0,Y
15825,IDCJAC0010,70014,1982,4,30,16.4,1.0,Y
15826,IDCJAC0010,70014,1982,5,1,18.0,1.0,Y
15827,IDCJAC0010,70014,1982,5,2,17.2,1.0,Y
15828,IDCJAC0010,70014,1982,5,3,16.6,1.0,Y
15829,IDCJAC0010,70014,1982,5,4,19.4,1.0,Y
15830,IDCJAC0010,70014,1982,5,5,20.2,1.0,Y
15831,IDCJAC0010,70014,1982,5,6,15.6,1.0,Y
15832,IDCJAC0010,70014,1982,5,7,14.2,1.0,Y
15833,IDCJAC0010,70014,1982,5,8,14.1,1.0,Y
15834,IDCJAC0010,70014,1982,5,9,14.3,1.0,Y
15835,IDCJAC0010,70014,1982,5,10,16.5,1.0,Y
15836,IDCJAC0010,70014,1982,5,11,14.8,1.0,Y
15837,IDCJAC0010,70014,1982,5,12,13.3,1.0,Y
15838,IDCJAC0010,70014,1982,5,13,15.5,1.0,Y
15839,IDCJAC0010,70014,1982,5,14,15.2,1.0,Y
15840,IDCJAC0010,70014,1982,5,15,16.9,1.0,Y
15841,IDCJAC0010,70014,1982,5,16,18.7,1.0,Y
15842,IDCJAC0010,70014,1982,5,17,20.0,1.0,Y
15843,IDCJAC0010,70014,1982,5,18,19.4,1.0,Y
15844,IDCJAC0010,70014,1982,5,19,18.7,1.0,Y
15845,IDCJAC0010,70014,1982,5,20,12.8,1.0,Y
15846,IDCJAC0010,70014,1982,5,21,13.4,1.0,Y
15847,IDCJAC0010,70014,1982,5,22,10.6,1.0,Y
15848,IDCJAC0010,70014,1982,5,23,13.0,1.0,Y
15849,IDCJAC0010,70014,1982,5,24,13.3,1.0,Y
15850,IDCJAC0010,70014,1982,5,25,12.8,1.0,Y
15851,IDCJAC0010,70014,1982,5,26,16.1,1.0,Y
15852,IDCJAC0010,70014,1982,5,27,19.4,1.0,Y
15853,IDCJAC0010,70014,1982,5,28,19.4,1.0,Y
15854,IDCJAC0010,70014,1982,5,29,16.2,1.0,Y
15855,IDCJAC0010,70014,1982,5,30,17.6,1.0,Y
15856,IDCJAC0010,70014,1982,5,31,11.0,1.0,Y
15857,IDCJAC0010,70014,1982,6,1,10.4,1.0,Y
15858,IDCJAC0010,70014,1982,6,2,11.0,1.0,Y
15859,IDCJAC0010,70014,1982,6,3,9.7,1.0,Y
15860,IDCJAC0010,70014,1982,6,4,12.8,1.0,Y
15861,IDCJAC0010,70014,1982,6,5,14.4,1.0,Y
15862,IDCJAC0010,70014,1982,6,6,13.1,1.0,Y
15863,IDCJAC0010,70014,1982,6,7,13.7,1.0,Y
15864,IDCJAC0010,70014,1982,6,8,12.7,1.0,Y
15865,IDCJAC0010,70014,1982,6,9,12.6,1.0,Y
15866,IDCJAC0010,70014,1982,6,10,14.2,1.0,Y
15867,IDCJAC0010,70014,1982,6,11,12.8,1.0,Y
15868,IDCJAC0010,70014,1982,6,12,11.4,1.0,Y
15869,IDCJAC0010,70014,1982,6,13,11.0,1.0,Y
15870,IDCJAC0010,70014,1982,6,14,16.1,1.0,Y
15871,IDCJAC0010,70014,1982,6,15,15.2,1.0,Y
15872,IDCJAC0010,70014,1982,6,16,12.9,1.0,Y
15873,IDCJAC0010,70014,1982,6,17,11.7,1.0,Y
15874,IDCJAC0010,70014,1982,6,18,11.0,1.0,Y
15875,IDCJAC0010,70014,1982,6,19,9.9,1.0,Y
15876,IDCJAC0010,70014,1982,6,20,10.3,1.0,Y
15877,IDCJAC0010,70014,1982,6,21,6.4,1.0,Y
15878,IDCJAC0010,70014,1982,6,22,11.1,1.0,Y
15879,IDCJAC0010,70014,1982,6,23,11.8,1.0,Y
15880,IDCJAC0010,70014,1982,6,24,10.6,1.0,Y
15881,IDCJAC0010,70014,1982,6,25,11.7,1.0,Y
15882,IDCJAC0010,70014,1982,6,26,11.4,1.0,Y
15883,IDCJAC0010,70014,1982,6,27,10.9,1.0,Y
15884,IDCJAC0010,70014,1982,6,28,12.0,1.0,Y
15885,IDCJAC0010,70014,1982,6,29,12.4,1.0,Y
15886,IDCJAC0010,70014,1982,6,30,12.9,1.0,Y
15887,IDCJAC0010,70014,1982,7,1,12.5,1.0,Y
15888,IDCJAC0010,70014,1982,7,2,12.5,1.0,Y
15889,IDCJAC0010,70014,1982,7,3,11.5,1.0,Y
15890,IDCJAC0010,70014,1982,7,4,13.4,1.0,Y
15891,IDCJAC0010,70014,1982,7,5,9.2,1.0,Y
15892,IDCJAC0010,70014,1982,7,6,10.8,1.0,Y
15893,IDCJAC0010,70014,1982,7,7,11.6,1.0,Y
15894,IDCJAC0010,70014,1982,7,8,11.9,1.0,Y
15895,IDCJAC0010,70014,1982,7,9,13.2,1.0,Y
15896,IDCJAC0010,70014,1982,7,10,12.1,1.0,Y
15897,IDCJAC0010,70014,1982,7,11,14.5,1.0,Y
15898,IDCJAC0010,70014,1982,7,12,13.0,1.0,Y
15899,IDCJAC0010,70014,1982,7,13,12.4,1.0,Y
15900,IDCJAC0010,70014,1982,7,14,11.4,1.0,Y
15901,IDCJAC0010,70014,1982,7,15,11.2,1.0,Y
15902,IDCJAC0010,70014,1982,7,16,10.6,1.0,Y
15903,IDCJAC0010,70014,1982,7,17,10.3,1.0,Y
15904,IDCJAC0010,70014,1982,7,18,10.3,1.0,Y
15905,IDCJAC0010,70014,1982,7,19,7.7,1.0,Y
15906,IDCJAC0010,70014,1982,7,20,10.1,1.0,Y
15907,IDCJAC0010,70014,1982,7,21,10.4,1.0,Y
15908,IDCJAC0010,70014,1982,7,22,8.8,1.0,Y
15909,IDCJAC0010,70014,1982,7,23,12.9,1.0,Y
15910,IDCJAC0010,70014,1982,7,24,13.4,1.0,Y
15911,IDCJAC0010,70014,1982,7,25,13.6,1.0,Y
15912,IDCJAC0010,70014,1982,7,26,14.3,1.0,Y
15913,IDCJAC0010,70014,1982,7,27,13.3,1.0,Y
15914,IDCJAC0010,70014,1982,7,28,11.6,1.0,Y
15915,IDCJAC0010,70014,1982,7,29,8.3,1.0,Y
15916,IDCJAC0010,70014,1982,7,30,8.7,1.0,Y
15917,IDCJAC0010,70014,1982,7,31,11.8,1.0,Y
15918,IDCJAC0010,70014,1982,8,1,14.3,1.0,Y
15919,IDCJAC0010,70014,1982,8,2,14.1,1.0,Y
15920,IDCJAC0010,70014,1982,8,3,16.4,1.0,Y
15921,IDCJAC0010,70014,1982,8,4,15.2,1.0,Y
15922,IDCJAC0010,70014,1982,8,5,16.0,1.0,Y
15923,IDCJAC0010,70014,1982,8,6,16.0,1.0,Y
15924,IDCJAC0010,70014,1982,8,7,14.7,1.0,Y
15925,IDCJAC0010,70014,1982,8,8,16.2,1.0,Y
15926,IDCJAC0010,70014,1982,8,9,17.3,1.0,Y
15927,IDCJAC0010,70014,1982,8,10,18.5,1.0,Y
15928,IDCJAC0010,70014,1982,8,11,16.8,1.0,Y
15929,IDCJAC0010,70014,1982,8,12,11.7,1.0,Y
15930,IDCJAC0010,70014,1982,8,13,13.4,1.0,Y
15931,IDCJAC0010,70014,1982,8,14,15.6,1.0,Y
15932,IDCJAC0010,70014,1982,8,15,13.5,1.0,Y
15933,IDCJAC0010,70014,1982,8,16,14.4,1.0,Y
15934,IDCJAC0010,70014,1982,8,17,15.3,1.0,Y
15935,IDCJAC0010,70014,1982,8,18,15.3,1.0,Y
15936,IDCJAC0010,70014,1982,8,19,17.4,1.0,Y
15937,IDCJAC0010,70014,1982,8,20,17.7,1.0,Y
15938,IDCJAC0010,70014,1982,8,21,19.8,1.0,Y
15939,IDCJAC0010,70014,1982,8,22,19.3,1.0,Y
15940,IDCJAC0010,70014,1982,8,23,18.9,1.0,Y
15941,IDCJAC0010,70014,1982,8,24,19.3,1.0,Y
15942,IDCJAC0010,70014,1982,8,25,21.7,1.0,Y
15943,IDCJAC0010,70014,1982,8,26,21.8,1.0,Y
15944,IDCJAC0010,70014,1982,8,27,21.7,1.0,Y
15945,IDCJAC0010,70014,1982,8,28,21.4,1.0,Y
15946,IDCJAC0010,70014,1982,8,29,21.5,1.0,Y
15947,IDCJAC0010,70014,1982,8,30,24.0,1.0,Y
15948,IDCJAC0010,70014,1982,8,31,14.1,1.0,Y
15949,IDCJAC0010,70014,1982,9,1,18.9,1.0,Y
15950,IDCJAC0010,70014,1982,9,2,24.3,1.0,Y
15951,IDCJAC0010,70014,1982,9,3,17.2,1.0,Y
15952,IDCJAC0010,70014,1982,9,4,14.9,1.0,Y
15953,IDCJAC0010,70014,1982,9,5,17.1,1.0,Y
15954,IDCJAC0010,70014,1982,9,6,16.8,1.0,Y
15955,IDCJAC0010,70014,1982,9,7,14.4,1.0,Y
15956,IDCJAC0010,70014,1982,9,8,16.5,1.0,Y
15957,IDCJAC0010,70014,1982,9,9,11.0,1.0,Y
15958,IDCJAC0010,70014,1982,9,10,12.8,1.0,Y
15959,IDCJAC0010,70014,1982,9,11,14.8,1.0,Y
15960,IDCJAC0010,70014,1982,9,12,16.5,1.0,Y
15961,IDCJAC0010,70014,1982,9,13,18.5,1.0,Y
15962,IDCJAC0010,70014,1982,9,14,18.4,1.0,Y
15963,IDCJAC0010,70014,1982,9,15,18.6,1.0,Y
15964,IDCJAC0010,70014,1982,9,16,21.7,1.0,Y
15965,IDCJAC0010,70014,1982,9,17,17.9,1.0,Y
15966,IDCJAC0010,70014,1982,9,18,16.6,1.0,Y
15967,IDCJAC0010,70014,1982,9,19,15.3,1.0,Y
15968,IDCJAC0010,70014,1982,9,20,12.2,1.0,Y
15969,IDCJAC0010,70014,1982,9,21,13.3,1.0,Y
15970,IDCJAC0010,70014,1982,9,22,13.9,1.0,Y
15971,IDCJAC0010,70014,1982,9,23,17.5,1.0,Y
15972,IDCJAC0010,70014,1982,9,24,20.4,1.0,Y
15973,IDCJAC0010,70014,1982,9,25,21.5,1.0,Y
15974,IDCJAC0010,70014,1982,9,26,20.4,1.0,Y
15975,IDCJAC0010,70014,1982,9,27,13.3,1.0,Y
15976,IDCJAC0010,70014,1982,9,28,16.4,1.0,Y
15977,IDCJAC0010,70014,1982,9,29,10.9,1.0,Y
15978,IDCJAC0010,70014,1982,9,30,11.6,1.0,Y
15979,IDCJAC0010,70014,1982,10,1,18.1,1.0,Y
15980,IDCJAC0010,70014,1982,10,2,20.0,1.0,Y
15981,IDCJAC0010,70014,1982,10,3,21.9,1.0,Y
15982,IDCJAC0010,70014,1982,10,4,19.8,1.0,Y
15983,IDCJAC0010,70014,1982,10,5,16.5,1.0,Y
15984,IDCJAC0010,70014,1982,10,6,19.8,1.0,Y
15985,IDCJAC0010,70014,1982,10,7,25.0,1.0,Y
15986,IDCJAC0010,70014,1982,10,8,25.0,1.0,Y
15987,IDCJAC0010,70014,1982,10,9,12.8,1.0,Y
15988,IDCJAC0010,70014,1982,10,10,16.7,1.0,Y
15989,IDCJAC0010,70014,1982,10,11,19.6,1.0,Y
15990,IDCJAC0010,70014,1982,10,12,23.7,1.0,Y
15991,IDCJAC0010,70014,1982,10,13,24.4,1.0,Y
15992,IDCJAC0010,70014,1982,10,14,22.6,1.0,Y
15993,IDCJAC0010,70014,1982,10,15,19.5,1.0,Y
15994,IDCJAC0010,70014,1982,10,16,17.6,1.0,Y
15995,IDCJAC0010,70014,1982,10,17,16.6,1.0,Y
15996,IDCJAC0010,70014,1982,10,18,19.6,1.0,Y
15997,IDCJAC0010,70014,1982,10,19,24.1,1.0,Y
15998,IDCJAC0010,70014,1982,10,20,16.5,1.0,Y
15999,IDCJAC0010,70014,1982,10,21,14.4,1.0,Y
16000,IDCJAC0010,70014,1982,10,22,19.6,1.0,Y
16001,IDCJAC0010,70014,1982,10,23,21.9,1.0,Y
16002,IDCJAC0010,70014,1982,10,24,20.4,1.0,Y
16003,IDCJAC0010,70014,1982,10,25,24.5,1.0,Y
16004,IDCJAC0010,70014,1982,10,26,28.6,1.0,Y
16005,IDCJAC0010,70014,1982,10,27,31.7,1.0,Y
16006,IDCJAC0010,70014,1982,10,28,25.6,1.0,Y
16007,IDCJAC0010,70014,1982,10,29,26.6,1.0,Y
16008,IDCJAC0010,70014,1982,10,30,29.7,1.0,Y
16009,IDCJAC0010,70014,1982,10,31,19.3,1.0,Y
16010,IDCJAC0010,70014,1982,11,1,20.2,1.0,Y
16011,IDCJAC0010,70014,1982,11,2,23.3,1.0,Y
16012,IDCJAC0010,70014,1982,11,3,26.9,1.0,Y
16013,IDCJAC0010,70014,1982,11,4,29.2,1.0,Y
16014,IDCJAC0010,70014,1982,11,5,31.8,1.0,Y
16015,IDCJAC0010,70014,1982,11,6,33.1,1.0,Y
16016,IDCJAC0010,70014,1982,11,7,33.8,1.0,Y
16017,IDCJAC0010,70014,1982,11,8,28.2,1.0,Y
16018,IDCJAC0010,70014,1982,11,9,27.1,1.0,Y
16019,IDCJAC0010,70014,1982,11,10,24.4,1.0,Y
16020,IDCJAC0010,70014,1982,11,11,24.2,1.0,Y
16021,IDCJAC0010,70014,1982,11,12,27.2,1.0,Y
16022,IDCJAC0010,70014,1982,11,13,30.0,1.0,Y
16023,IDCJAC0010,70014,1982,11,14,30.9,1.0,Y
16024,IDCJAC0010,70014,1982,11,15,30.6,1.0,Y
16025,IDCJAC0010,70014,1982,11,16,30.1,1.0,Y
16026,IDCJAC0010,70014,1982,11,17,22.1,1.0,Y
16027,IDCJAC0010,70014,1982,11,18,19.5,1.0,Y
16028,IDCJAC0010,70014,1982,11,19,27.3,1.0,Y
16029,IDCJAC0010,70014,1982,11,20,29.0,1.0,Y
16030,IDCJAC0010,70014,1982,11,21,29.6,1.0,Y
16031,IDCJAC0010,70014,1982,11,22,31.8,1.0,Y
16032,IDCJAC0010,70014,1982,11,23,34.1,1.0,Y
16033,IDCJAC0010,70014,1982,11,24,36.4,1.0,Y
16034,IDCJAC0010,70014,1982,11,25,36.2,1.0,Y
16035,IDCJAC0010,70014,1982,11,26,29.6,1.0,Y
16036,IDCJAC0010,70014,1982,11,27,28.1,1.0,Y
16037,IDCJAC0010,70014,1982,11,28,21.3,1.0,Y
16038,IDCJAC0010,70014,1982,11,29,30.1,1.0,Y
16039,IDCJAC0010,70014,1982,11,30,36.0,1.0,Y
16040,IDCJAC0010,70014,1982,12,1,28.4,1.0,Y
16041,IDCJAC0010,70014,1982,12,2,22.2,1.0,Y
16042,IDCJAC0010,70014,1982,12,3,28.3,1.0,Y
16043,IDCJAC0010,70014,1982,12,4,27.7,1.0,Y
16044,IDCJAC0010,70014,1982,12,5,27.0,1.0,Y
16045,IDCJAC0010,70014,1982,12,6,25.7,1.0,Y
16046,IDCJAC0010,70014,1982,12,7,28.1,1.0,Y
16047,IDCJAC0010,70014,1982,12,8,13.0,1.0,Y
16048,IDCJAC0010,70014,1982,12,9,17.4,1.0,Y
16049,IDCJAC0010,70014,1982,12,10,22.0,1.0,Y
16050,IDCJAC0010,70014,1982,12,11,23.7,1.0,Y
16051,IDCJAC0010,70014,1982,12,12,27.5,1.0,Y
16052,IDCJAC0010,70014,1982,12,13,31.7,1.0,Y
16053,IDCJAC0010,70014,1982,12,14,33.1,1.0,Y
16054,IDCJAC0010,70014,1982,12,15,34.0,1.0,Y
16055,IDCJAC0010,70014,1982,12,16,32.7,1.0,Y
16056,IDCJAC0010,70014,1982,12,17,35.1,1.0,Y
16057,IDCJAC0010,70014,1982,12,18,34.9,1.0,Y
16058,IDCJAC0010,70014,1982,12,19,28.7,1.0,Y
16059,IDCJAC0010,70014,1982,12,20,27.4,1.0,Y
16060,IDCJAC0010,70014,1982,12,21,26.0,1.0,Y
16061,IDCJAC0010,70014,1982,12,22,30.0,1.0,Y
16062,IDCJAC0010,70014,1982,12,23,34.4,1.0,Y
16063,IDCJAC0010,70014,1982,12,24,34.0,1.0,Y
16064,IDCJAC0010,70014,1982,12,25,24.3,1.0,Y
16065,IDCJAC0010,70014,1982,12,26,22.1,1.0,Y
16066,IDCJAC0010,70014,1982,12,27,30.8,1.0,Y
16067,IDCJAC0010,70014,1982,12,28,25.3,1.0,Y
16068,IDCJAC0010,70014,1982,12,29,27.5,1.0,Y
16069,IDCJAC0010,70014,1982,12,30,29.0,1.0,Y
16070,IDCJAC0010,70014,1982,12,31,29.4,1.0,Y
16071,IDCJAC0010,70014,1983,1,1,31.6,1.0,Y
16072,IDCJAC0010,70014,1983,1,2,22.7,1.0,Y
16073,IDCJAC0010,70014,1983,1,3,26.6,1.0,Y
16074,IDCJAC0010,70014,1983,1,4,28.7,1.0,Y
16075,IDCJAC0010,70014,1983,1,5,30.9,1.0,Y
16076,IDCJAC0010,70014,1983,1,6,28.9,1.0,Y
16077,IDCJAC0010,70014,1983,1,7,31.7,1.0,Y
16078,IDCJAC0010,70014,1983,1,8,36.8,1.0,Y
16079,IDCJAC0010,70014,1983,1,9,34.0,1.0,Y
16080,IDCJAC0010,70014,1983,1,10,23.9,1.0,Y
16081,IDCJAC0010,70014,1983,1,11,19.9,1.0,Y
16082,IDCJAC0010,70014,1983,1,12,22.0,1.0,Y
16083,IDCJAC0010,70014,1983,1,13,23.7,1.0,Y
16084,IDCJAC0010,70014,1983,1,14,23.7,1.0,Y
16085,IDCJAC0010,70014,1983,1,15,25.6,1.0,Y
16086,IDCJAC0010,70014,1983,1,16,27.4,1.0,Y
16087,IDCJAC0010,70014,1983,1,17,28.4,1.0,Y
16088,IDCJAC0010,70014,1983,1,18,28.6,1.0,Y
16089,IDCJAC0010,70014,1983,1,19,26.4,1.0,Y
16090,IDCJAC0010,70014,1983,1,20,30.2,1.0,Y
16091,IDCJAC0010,70014,1983,1,21,34.7,1.0,Y
16092,IDCJAC0010,70014,1983,1,22,35.0,1.0,Y
16093,IDCJAC0010,70014,1983,1,23,35.9,1.0,Y
16094,IDCJAC0010,70014,1983,1,24,27.8,1.0,Y
16095,IDCJAC0010,70014,1983,1,25,27.6,1.0,Y
16096,IDCJAC0010,70014,1983,1,26,31.6,1.0,Y
16097,IDCJAC0010,70014,1983,1,27,28.8,1.0,Y
16098,IDCJAC0010,70014,1983,1,28,30.4,1.0,Y
16099,IDCJAC0010,70014,1983,1,29,33.6,1.0,Y
16100,IDCJAC0010,70014,1983,1,30,36.0,1.0,Y
16101,IDCJAC0010,70014,1983,1,31,37.2,1.0,Y
16102,IDCJAC0010,70014,1983,2,1,38.1,1.0,Y
16103,IDCJAC0010,70014,1983,2,2,33.8,1.0,Y
16104,IDCJAC0010,70014,1983,2,3,32.6,1.0,Y
16105,IDCJAC0010,70014,1983,2,4,32.2,1.0,Y
16106,IDCJAC0010,70014,1983,2,5,31.1,1.0,Y
16107,IDCJAC0010,70014,1983,2,6,34.8,1.0,Y
16108,IDCJAC0010,70014,1983,2,7,35.1,1.0,Y
16109,IDCJAC0010,70014,1983,2,8,37.8,1.0,Y
16110,IDCJAC0010,70014,1983,2,9,37.8,1.0,Y
16111,IDCJAC0010,70014,1983,2,10,34.0,1.0,Y
16112,IDCJAC0010,70014,1983,2,11,28.0,1.0,Y
16113,IDCJAC0010,70014,1983,2,12,25.4,1.0,Y
16114,IDCJAC0010,70014,1983,2,13,29.8,1.0,Y
16115,IDCJAC0010,70014,1983,2,14,31.2,1.0,Y
16116,IDCJAC0010,70014,1983,2,15,35.2,1.0,Y
16117,IDCJAC0010,70014,1983,2,16,37.6,1.0,Y
16118,IDCJAC0010,70014,1983,2,17,30.7,1.0,Y
16119,IDCJAC0010,70014,1983,2,18,24.0,1.0,Y
16120,IDCJAC0010,70014,1983,2,19,23.0,1.0,Y
16121,IDCJAC0010,70014,1983,2,20,23.7,1.0,Y
16122,IDCJAC0010,70014,1983,2,21,24.4,1.0,Y
16123,IDCJAC0010,70014,1983,2,22,27.8,1.0,Y
16124,IDCJAC0010,70014,1983,2,23,26.5,1.0,Y
16125,IDCJAC0010,70014,1983,2,24,25.6,1.0,Y
16126,IDCJAC0010,70014,1983,2,25,27.0,1.0,Y
16127,IDCJAC0010,70014,1983,2,26,30.0,1.0,Y
16128,IDCJAC0010,70014,1983,2,27,33.0,1.0,Y
16129,IDCJAC0010,70014,1983,2,28,33.2,1.0,Y
