,Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
3668,IDCJAC0010,70351,2018,1,16,25.4,1.0,N
3669,IDCJAC0010,70351,2018,1,17,30.3,1.0,N
3670,IDCJAC0010,70351,2018,1,18,34.5,1.0,N
3671,IDCJAC0010,70351,2018,1,19,38.6,1.0,N
3672,IDCJAC0010,70351,2018,1,20,39.2,1.0,N
3673,IDCJAC0010,70351,2018,1,21,39.0,1.0,N
3674,IDCJAC0010,70351,2018,1,22,32.9,1.0,N
3675,IDCJAC0010,70351,2018,1,23,37.0,1.0,N
3676,IDCJAC0010,70351,2018,1,24,26.2,1.0,N
3677,IDCJAC0010,70351,2018,1,25,31.7,1.0,N
3678,IDCJAC0010,70351,2018,1,26,32.9,1.0,N
3679,IDCJAC0010,70351,2018,1,27,29.7,1.0,N
3680,IDCJAC0010,70351,2018,1,28,32.2,1.0,N
3681,IDCJAC0010,70351,2018,1,29,33.8,1.0,N
3682,IDCJAC0010,70351,2018,1,30,33.3,1.0,N
3683,IDCJAC0010,70351,2018,1,31,25.5,1.0,N
3684,IDCJAC0010,70351,2018,2,1,22.2,1.0,Y
3685,IDCJAC0010,70351,2018,2,2,25.6,1.0,Y
3686,IDCJAC0010,70351,2018,2,3,24.8,1.0,Y
3687,IDCJAC0010,70351,2018,2,4,27.4,1.0,Y
3688,IDCJAC0010,70351,2018,2,5,30.8,1.0,Y
3689,IDCJAC0010,70351,2018,2,6,28.2,1.0,Y
3690,IDCJAC0010,70351,2018,2,7,32.5,1.0,Y
3691,IDCJAC0010,70351,2018,2,8,35.4,1.0,Y
3692,IDCJAC0010,70351,2018,2,9,36.0,1.0,Y
3693,IDCJAC0010,70351,2018,2,10,34.5,1.0,Y
3694,IDCJAC0010,70351,2018,2,11,32.8,1.0,Y
3695,IDCJAC0010,70351,2018,2,12,30.0,1.0,Y
3696,IDCJAC0010,70351,2018,2,13,31.2,1.0,Y
3697,IDCJAC0010,70351,2018,2,14,31.9,1.0,Y
3698,IDCJAC0010,70351,2018,2,15,29.8,1.0,Y
3699,IDCJAC0010,70351,2018,2,16,29.7,1.0,Y
3700,IDCJAC0010,70351,2018,2,17,32.0,1.0,Y
3701,IDCJAC0010,70351,2018,2,18,34.1,1.0,Y
3702,IDCJAC0010,70351,2018,2,19,26.5,1.0,Y
3703,IDCJAC0010,70351,2018,2,20,21.7,1.0,Y
3704,IDCJAC0010,70351,2018,2,21,25.8,1.0,Y
3705,IDCJAC0010,70351,2018,2,22,27.8,1.0,Y
3706,IDCJAC0010,70351,2018,2,23,32.5,1.0,Y
3707,IDCJAC0010,70351,2018,2,24,35.1,1.0,Y
3708,IDCJAC0010,70351,2018,2,25,17.1,1.0,Y
3709,IDCJAC0010,70351,2018,2,26,21.7,1.0,Y
3710,IDCJAC0010,70351,2018,2,27,25.5,1.0,Y
3711,IDCJAC0010,70351,2018,2,28,30.4,1.0,Y
3712,IDCJAC0010,70351,2018,3,1,27.1,1.0,N
3713,IDCJAC0010,70351,2018,3,2,25.0,1.0,N
3714,IDCJAC0010,70351,2018,3,3,30.9,1.0,N
3715,IDCJAC0010,70351,2018,3,4,30.4,1.0,N
3716,IDCJAC0010,70351,2018,3,5,24.6,1.0,N
3717,IDCJAC0010,70351,2018,3,6,21.5,1.0,N
3718,IDCJAC0010,70351,2018,3,7,23.3,1.0,N
3719,IDCJAC0010,70351,2018,3,8,25.5,1.0,N
3720,IDCJAC0010,70351,2018,3,9,26.3,1.0,N
3721,IDCJAC0010,70351,2018,3,10,27.2,1.0,N
3722,IDCJAC0010,70351,2018,3,11,31.5,1.0,N
3723,IDCJAC0010,70351,2018,3,12,29.8,1.0,N
3724,IDCJAC0010,70351,2018,3,13,21.6,1.0,N
3725,IDCJAC0010,70351,2018,3,14,26.9,1.0,N
3726,IDCJAC0010,70351,2018,3,15,29.2,1.0,N
3727,IDCJAC0010,70351,2018,3,16,27.1,1.0,N
3728,IDCJAC0010,70351,2018,3,17,30.2,1.0,N
3729,IDCJAC0010,70351,2018,3,18,33.7,1.0,N
3730,IDCJAC0010,70351,2018,3,19,27.3,1.0,N
3731,IDCJAC0010,70351,2018,3,20,25.2,1.0,N
3732,IDCJAC0010,70351,2018,3,21,19.8,1.0,N
3733,IDCJAC0010,70351,2018,3,22,19.6,1.0,N
3734,IDCJAC0010,70351,2018,3,23,22.3,1.0,N
3735,IDCJAC0010,70351,2018,3,24,27.1,1.0,N
3736,IDCJAC0010,70351,2018,3,25,25.0,1.0,N
3737,IDCJAC0010,70351,2018,3,26,17.6,1.0,N
3738,IDCJAC0010,70351,2018,3,27,22.9,1.0,Y
3739,IDCJAC0010,70351,2018,3,28,28.3,1.0,N
3740,IDCJAC0010,70351,2018,3,29,31.2,1.0,N
3741,IDCJAC0010,70351,2018,3,30,30.4,1.0,N
3742,IDCJAC0010,70351,2018,3,31,27.5,1.0,Y
3743,IDCJAC0010,70351,2018,4,1,29.1,1.0,N
3744,IDCJAC0010,70351,2018,4,2,29.9,1.0,N
3745,IDCJAC0010,70351,2018,4,3,24.3,1.0,Y
3746,IDCJAC0010,70351,2018,4,4,27.2,1.0,N
3747,IDCJAC0010,70351,2018,4,5,28.9,1.0,N
3748,IDCJAC0010,70351,2018,4,6,29.8,1.0,N
3749,IDCJAC0010,70351,2018,4,7,29.1,1.0,N
3750,IDCJAC0010,70351,2018,4,8,29.8,1.0,N
3751,IDCJAC0010,70351,2018,4,9,30.7,1.0,N
3752,IDCJAC0010,70351,2018,4,10,26.6,1.0,N
3753,IDCJAC0010,70351,2018,4,11,31.8,1.0,N
3754,IDCJAC0010,70351,2018,4,12,30.3,1.0,N
3755,IDCJAC0010,70351,2018,4,13,28.3,1.0,N
3756,IDCJAC0010,70351,2018,4,14,20.2,1.0,N
3757,IDCJAC0010,70351,2018,4,15,18.2,1.0,N
3758,IDCJAC0010,70351,2018,4,16,18.8,1.0,N
3759,IDCJAC0010,70351,2018,4,17,23.0,1.0,N
3760,IDCJAC0010,70351,2018,4,18,21.9,1.0,N
3761,IDCJAC0010,70351,2018,4,19,24.2,1.0,N
3762,IDCJAC0010,70351,2018,4,20,25.3,1.0,N
3763,IDCJAC0010,70351,2018,4,21,23.6,1.0,N
3764,IDCJAC0010,70351,2018,4,22,19.5,1.0,N
3765,IDCJAC0010,70351,2018,4,23,24.2,1.0,N
3766,IDCJAC0010,70351,2018,4,24,26.0,1.0,N
3767,IDCJAC0010,70351,2018,4,25,27.0,1.0,N
3768,IDCJAC0010,70351,2018,4,26,23.7,1.0,N
3769,IDCJAC0010,70351,2018,4,27,19.7,1.0,N
3770,IDCJAC0010,70351,2018,4,28,20.0,1.0,N
3771,IDCJAC0010,70351,2018,4,29,19.3,1.0,N
3772,IDCJAC0010,70351,2018,4,30,19.8,1.0,N
3773,IDCJAC0010,70351,2018,5,1,22.9,1.0,N
3774,IDCJAC0010,70351,2018,5,2,20.2,1.0,N
3775,IDCJAC0010,70351,2018,5,3,24.5,1.0,N
3776,IDCJAC0010,70351,2018,5,4,16.5,1.0,N
3777,IDCJAC0010,70351,2018,5,5,19.1,1.0,N
3778,IDCJAC0010,70351,2018,5,6,19.8,1.0,N
3779,IDCJAC0010,70351,2018,5,7,19.9,1.0,N
3780,IDCJAC0010,70351,2018,5,8,22.6,1.0,N
3781,IDCJAC0010,70351,2018,5,9,20.8,1.0,N
3782,IDCJAC0010,70351,2018,5,10,15.6,1.0,N
3783,IDCJAC0010,70351,2018,5,11,12.3,1.0,N
3784,IDCJAC0010,70351,2018,5,12,13.0,1.0,N
3785,IDCJAC0010,70351,2018,5,13,17.0,1.0,N
3786,IDCJAC0010,70351,2018,5,14,17.7,1.0,N
3787,IDCJAC0010,70351,2018,5,15,15.5,1.0,N
3788,IDCJAC0010,70351,2018,5,16,15.3,1.0,N
3789,IDCJAC0010,70351,2018,5,17,15.7,1.0,N
3790,IDCJAC0010,70351,2018,5,18,18.1,1.0,N
3791,IDCJAC0010,70351,2018,5,19,15.2,1.0,N
3792,IDCJAC0010,70351,2018,5,20,17.0,1.0,N
3793,IDCJAC0010,70351,2018,5,21,16.9,1.0,N
3794,IDCJAC0010,70351,2018,5,22,20.3,1.0,N
3795,IDCJAC0010,70351,2018,5,23,16.8,1.0,N
3796,IDCJAC0010,70351,2018,5,24,16.9,1.0,N
3797,IDCJAC0010,70351,2018,5,25,16.5,1.0,N
3798,IDCJAC0010,70351,2018,5,26,17.2,1.0,N
3799,IDCJAC0010,70351,2018,5,27,17.3,1.0,N
3800,IDCJAC0010,70351,2018,5,28,17.7,1.0,N
3801,IDCJAC0010,70351,2018,5,29,17.1,1.0,N
3802,IDCJAC0010,70351,2018,5,30,13.4,1.0,N
3803,IDCJAC0010,70351,2018,5,31,13.3,1.0,N
3804,IDCJAC0010,70351,2018,6,1,12.6,1.0,N
3805,IDCJAC0010,70351,2018,6,2,13.3,1.0,N
3806,IDCJAC0010,70351,2018,6,3,14.3,1.0,N
3807,IDCJAC0010,70351,2018,6,4,14.9,1.0,N
3808,IDCJAC0010,70351,2018,6,5,13.0,1.0,N
3809,IDCJAC0010,70351,2018,6,6,15.9,1.0,N
3810,IDCJAC0010,70351,2018,6,7,16.6,1.0,N
3811,IDCJAC0010,70351,2018,6,8,13.0,1.0,N
3812,IDCJAC0010,70351,2018,6,9,13.2,1.0,N
3813,IDCJAC0010,70351,2018,6,10,15.1,1.0,N
3814,IDCJAC0010,70351,2018,6,11,14.4,1.0,N
3815,IDCJAC0010,70351,2018,6,12,10.9,1.0,N
3816,IDCJAC0010,70351,2018,6,13,14.1,1.0,N
3817,IDCJAC0010,70351,2018,6,14,12.1,1.0,N
3818,IDCJAC0010,70351,2018,6,15,10.9,1.0,N
3819,IDCJAC0010,70351,2018,6,16,9.9,1.0,N
3820,IDCJAC0010,70351,2018,6,17,8.5,1.0,N
3821,IDCJAC0010,70351,2018,6,18,13.3,1.0,N
3822,IDCJAC0010,70351,2018,6,19,12.8,1.0,N
3823,IDCJAC0010,70351,2018,6,20,14.0,1.0,N
3824,IDCJAC0010,70351,2018,6,21,12.7,1.0,N
3825,IDCJAC0010,70351,2018,6,22,13.4,1.0,N
3826,IDCJAC0010,70351,2018,6,23,13.4,1.0,N
3827,IDCJAC0010,70351,2018,6,24,13.3,1.0,N
3828,IDCJAC0010,70351,2018,6,25,12.5,1.0,N
3829,IDCJAC0010,70351,2018,6,26,14.2,1.0,N
3830,IDCJAC0010,70351,2018,6,27,15.7,1.0,N
3831,IDCJAC0010,70351,2018,6,28,13.3,1.0,N
3832,IDCJAC0010,70351,2018,6,29,11.4,1.0,N
3833,IDCJAC0010,70351,2018,6,30,12.0,1.0,N
3834,IDCJAC0010,70351,2018,7,1,12.2,1.0,Y
3835,IDCJAC0010,70351,2018,7,2,13.5,1.0,Y
3836,IDCJAC0010,70351,2018,7,3,13.4,1.0,Y
3837,IDCJAC0010,70351,2018,7,4,15.8,1.0,Y
3838,IDCJAC0010,70351,2018,7,5,18.2,1.0,Y
3839,IDCJAC0010,70351,2018,7,6,15.2,1.0,Y
3840,IDCJAC0010,70351,2018,7,7,10.3,1.0,Y
3841,IDCJAC0010,70351,2018,7,8,12.6,1.0,Y
3842,IDCJAC0010,70351,2018,7,9,13.0,1.0,Y
3843,IDCJAC0010,70351,2018,7,10,12.3,1.0,Y
3844,IDCJAC0010,70351,2018,7,11,12.8,1.0,Y
3845,IDCJAC0010,70351,2018,7,12,11.6,1.0,Y
3846,IDCJAC0010,70351,2018,7,13,12.7,1.0,Y
3847,IDCJAC0010,70351,2018,7,14,11.4,1.0,Y
3848,IDCJAC0010,70351,2018,7,15,10.1,1.0,Y
3849,IDCJAC0010,70351,2018,7,16,10.6,1.0,Y
3850,IDCJAC0010,70351,2018,7,17,15.7,1.0,Y
3851,IDCJAC0010,70351,2018,7,18,12.8,1.0,Y
3852,IDCJAC0010,70351,2018,7,19,14.1,1.0,Y
3853,IDCJAC0010,70351,2018,7,20,10.7,1.0,Y
3854,IDCJAC0010,70351,2018,7,21,12.4,1.0,Y
3855,IDCJAC0010,70351,2018,7,22,10.6,1.0,Y
3856,IDCJAC0010,70351,2018,7,23,12.8,1.0,Y
3857,IDCJAC0010,70351,2018,7,24,14.9,1.0,Y
3858,IDCJAC0010,70351,2018,7,25,15.8,1.0,Y
3859,IDCJAC0010,70351,2018,7,26,14.3,1.0,Y
3860,IDCJAC0010,70351,2018,7,27,16.2,1.0,Y
3861,IDCJAC0010,70351,2018,7,28,16.5,1.0,Y
3862,IDCJAC0010,70351,2018,7,29,14.0,1.0,Y
3863,IDCJAC0010,70351,2018,7,30,11.5,1.0,Y
3864,IDCJAC0010,70351,2018,7,31,15.4,1.0,Y
3865,IDCJAC0010,70351,2018,8,1,15.4,1.0,Y
3866,IDCJAC0010,70351,2018,8,2,14.3,1.0,Y
3867,IDCJAC0010,70351,2018,8,3,19.5,1.0,Y
3868,IDCJAC0010,70351,2018,8,4,12.8,1.0,Y
3869,IDCJAC0010,70351,2018,8,5,15.0,1.0,Y
3870,IDCJAC0010,70351,2018,8,6,13.7,1.0,Y
3871,IDCJAC0010,70351,2018,8,7,9.7,1.0,Y
3872,IDCJAC0010,70351,2018,8,8,12.1,1.0,Y
3873,IDCJAC0010,70351,2018,8,9,13.7,1.0,Y
3874,IDCJAC0010,70351,2018,8,10,15.6,1.0,Y
3875,IDCJAC0010,70351,2018,8,11,16.4,1.0,Y
3876,IDCJAC0010,70351,2018,8,12,11.7,1.0,Y
3877,IDCJAC0010,70351,2018,8,13,13.8,1.0,Y
3878,IDCJAC0010,70351,2018,8,14,16.4,1.0,Y
3879,IDCJAC0010,70351,2018,8,15,16.0,1.0,Y
3880,IDCJAC0010,70351,2018,8,16,13.8,1.0,Y
3881,IDCJAC0010,70351,2018,8,17,13.4,1.0,Y
3882,IDCJAC0010,70351,2018,8,18,11.2,1.0,Y
3883,IDCJAC0010,70351,2018,8,19,10.6,1.0,Y
3884,IDCJAC0010,70351,2018,8,20,11.5,1.0,Y
3885,IDCJAC0010,70351,2018,8,21,12.8,1.0,Y
3886,IDCJAC0010,70351,2018,8,22,14.0,1.0,Y
3887,IDCJAC0010,70351,2018,8,23,12.0,1.0,Y
3888,IDCJAC0010,70351,2018,8,24,14.9,1.0,Y
3889,IDCJAC0010,70351,2018,8,25,16.1,1.0,Y
3890,IDCJAC0010,70351,2018,8,26,17.6,1.0,Y
3891,IDCJAC0010,70351,2018,8,27,14.0,1.0,Y
3892,IDCJAC0010,70351,2018,8,28,12.0,1.0,Y
3893,IDCJAC0010,70351,2018,8,29,13.0,1.0,Y
3894,IDCJAC0010,70351,2018,8,30,14.8,1.0,Y
3895,IDCJAC0010,70351,2018,8,31,12.1,1.0,Y
3896,IDCJAC0010,70351,2018,9,1,15.0,1.0,Y
3897,IDCJAC0010,70351,2018,9,2,13.7,1.0,Y
3898,IDCJAC0010,70351,2018,9,3,13.9,1.0,Y
3899,IDCJAC0010,70351,2018,9,4,13.9,1.0,Y
3900,IDCJAC0010,70351,2018,9,5,16.8,1.0,Y
3901,IDCJAC0010,70351,2018,9,6,14.4,1.0,Y
3902,IDCJAC0010,70351,2018,9,7,18.6,1.0,Y
3903,IDCJAC0010,70351,2018,9,8,13.4,1.0,Y
3904,IDCJAC0010,70351,2018,9,9,16.8,1.0,Y
3905,IDCJAC0010,70351,2018,9,10,19.7,1.0,Y
3906,IDCJAC0010,70351,2018,9,11,21.4,1.0,Y
3907,IDCJAC0010,70351,2018,9,12,21.8,1.0,Y
3908,IDCJAC0010,70351,2018,9,13,20.6,1.0,Y
3909,IDCJAC0010,70351,2018,9,14,20.4,1.0,Y
3910,IDCJAC0010,70351,2018,9,15,22.2,1.0,Y
3911,IDCJAC0010,70351,2018,9,16,13.7,1.0,Y
3912,IDCJAC0010,70351,2018,9,17,15.1,1.0,Y
3913,IDCJAC0010,70351,2018,9,18,20.4,1.0,Y
3914,IDCJAC0010,70351,2018,9,19,18.4,1.0,Y
3915,IDCJAC0010,70351,2018,9,20,17.5,1.0,Y
3916,IDCJAC0010,70351,2018,9,21,19.4,1.0,Y
3917,IDCJAC0010,70351,2018,9,22,21.5,1.0,Y
3918,IDCJAC0010,70351,2018,9,23,22.2,1.0,Y
3919,IDCJAC0010,70351,2018,9,24,15.9,1.0,Y
3920,IDCJAC0010,70351,2018,9,25,17.4,1.0,Y
3921,IDCJAC0010,70351,2018,9,26,15.3,1.0,Y
3922,IDCJAC0010,70351,2018,9,27,20.3,1.0,Y
3923,IDCJAC0010,70351,2018,9,28,24.7,1.0,Y
3924,IDCJAC0010,70351,2018,9,29,15.8,1.0,Y
3925,IDCJAC0010,70351,2018,9,30,18.8,1.0,Y
3926,IDCJAC0010,70351,2018,10,1,22.6,1.0,Y
3927,IDCJAC0010,70351,2018,10,2,24.7,1.0,Y
3928,IDCJAC0010,70351,2018,10,3,17.6,1.0,Y
3929,IDCJAC0010,70351,2018,10,4,14.0,1.0,Y
3930,IDCJAC0010,70351,2018,10,5,16.4,1.0,Y
3931,IDCJAC0010,70351,2018,10,6,18.6,1.0,Y
3932,IDCJAC0010,70351,2018,10,7,21.2,1.0,Y
3933,IDCJAC0010,70351,2018,10,8,23.5,1.0,Y
3934,IDCJAC0010,70351,2018,10,9,24.2,1.0,Y
3935,IDCJAC0010,70351,2018,10,10,13.2,1.0,Y
3936,IDCJAC0010,70351,2018,10,11,14.7,1.0,Y
3937,IDCJAC0010,70351,2018,10,12,16.8,1.0,Y
3938,IDCJAC0010,70351,2018,10,13,21.3,1.0,Y
3939,IDCJAC0010,70351,2018,10,14,18.0,1.0,Y
3940,IDCJAC0010,70351,2018,10,15,23.7,1.0,Y
3941,IDCJAC0010,70351,2018,10,16,26.1,1.0,Y
3942,IDCJAC0010,70351,2018,10,17,22.9,1.0,Y
3943,IDCJAC0010,70351,2018,10,18,24.9,1.0,Y
3944,IDCJAC0010,70351,2018,10,19,27.8,1.0,Y
3945,IDCJAC0010,70351,2018,10,20,27.2,1.0,Y
3946,IDCJAC0010,70351,2018,10,21,21.9,1.0,Y
3947,IDCJAC0010,70351,2018,10,22,25.5,1.0,Y
3948,IDCJAC0010,70351,2018,10,23,28.9,1.0,Y
3949,IDCJAC0010,70351,2018,10,24,21.4,1.0,Y
3950,IDCJAC0010,70351,2018,10,25,25.2,1.0,Y
3951,IDCJAC0010,70351,2018,10,26,26.4,1.0,Y
3952,IDCJAC0010,70351,2018,10,27,27.9,1.0,Y
3953,IDCJAC0010,70351,2018,10,28,24.2,1.0,Y
3954,IDCJAC0010,70351,2018,10,29,24.6,1.0,Y
3955,IDCJAC0010,70351,2018,10,30,29.1,1.0,Y
3956,IDCJAC0010,70351,2018,10,31,31.1,1.0,Y
3957,IDCJAC0010,70351,2018,11,1,34.2,1.0,Y
3958,IDCJAC0010,70351,2018,11,2,33.4,1.0,Y
3959,IDCJAC0010,70351,2018,11,3,27.5,1.0,Y
3960,IDCJAC0010,70351,2018,11,4,30.3,1.0,Y
3961,IDCJAC0010,70351,2018,11,5,27.5,1.0,Y
3962,IDCJAC0010,70351,2018,11,6,26.8,1.0,Y
3963,IDCJAC0010,70351,2018,11,7,18.1,1.0,Y
3964,IDCJAC0010,70351,2018,11,8,19.0,1.0,Y
3965,IDCJAC0010,70351,2018,11,9,20.8,1.0,Y
3966,IDCJAC0010,70351,2018,11,10,24.2,1.0,Y
3967,IDCJAC0010,70351,2018,11,11,26.5,1.0,Y
3968,IDCJAC0010,70351,2018,11,12,29.5,1.0,Y
3969,IDCJAC0010,70351,2018,11,13,31.2,1.0,Y
3970,IDCJAC0010,70351,2018,11,14,22.0,1.0,Y
3971,IDCJAC0010,70351,2018,11,15,27.1,1.0,Y
3972,IDCJAC0010,70351,2018,11,16,23.7,1.0,Y
3973,IDCJAC0010,70351,2018,11,17,21.9,1.0,Y
3974,IDCJAC0010,70351,2018,11,18,22.2,1.0,Y
3975,IDCJAC0010,70351,2018,11,19,26.1,1.0,Y
3976,IDCJAC0010,70351,2018,11,20,30.2,1.0,Y
3977,IDCJAC0010,70351,2018,11,21,23.7,1.0,Y
3978,IDCJAC0010,70351,2018,11,22,15.2,1.0,Y
3979,IDCJAC0010,70351,2018,11,23,15.2,1.0,Y
3980,IDCJAC0010,70351,2018,11,24,20.8,1.0,Y
3981,IDCJAC0010,70351,2018,11,25,23.1,1.0,Y
3982,IDCJAC0010,70351,2018,11,26,23.8,1.0,Y
3983,IDCJAC0010,70351,2018,11,27,24.2,1.0,Y
3984,IDCJAC0010,70351,2018,11,28,18.2,1.0,Y
3985,IDCJAC0010,70351,2018,11,29,23.4,1.0,Y
3986,IDCJAC0010,70351,2018,11,30,25.9,1.0,Y
3987,IDCJAC0010,70351,2018,12,1,29.3,1.0,Y
3988,IDCJAC0010,70351,2018,12,2,26.1,1.0,Y
3989,IDCJAC0010,70351,2018,12,3,23.9,1.0,Y
3990,IDCJAC0010,70351,2018,12,4,28.6,1.0,Y
3991,IDCJAC0010,70351,2018,12,5,24.7,1.0,Y
3992,IDCJAC0010,70351,2018,12,6,29.3,1.0,Y
3993,IDCJAC0010,70351,2018,12,7,32.5,1.0,Y
3994,IDCJAC0010,70351,2018,12,8,33.5,1.0,Y
3995,IDCJAC0010,70351,2018,12,9,32.9,1.0,Y
3996,IDCJAC0010,70351,2018,12,10,29.0,1.0,Y
3997,IDCJAC0010,70351,2018,12,11,25.0,1.0,Y
3998,IDCJAC0010,70351,2018,12,12,28.4,1.0,Y
3999,IDCJAC0010,70351,2018,12,13,24.4,1.0,Y
4000,IDCJAC0010,70351,2018,12,14,23.0,1.0,Y
4001,IDCJAC0010,70351,2018,12,15,26.4,1.0,Y
4002,IDCJAC0010,70351,2018,12,16,27.8,1.0,Y
4003,IDCJAC0010,70351,2018,12,17,28.5,1.0,Y
4004,IDCJAC0010,70351,2018,12,18,30.6,1.0,Y
4005,IDCJAC0010,70351,2018,12,19,29.3,1.0,Y
4006,IDCJAC0010,70351,2018,12,20,33.3,1.0,Y
4007,IDCJAC0010,70351,2018,12,21,22.9,1.0,Y
4008,IDCJAC0010,70351,2018,12,22,22.5,1.0,Y
4009,IDCJAC0010,70351,2018,12,23,23.6,1.0,Y
4010,IDCJAC0010,70351,2018,12,24,28.6,1.0,Y
4011,IDCJAC0010,70351,2018,12,25,31.8,1.0,Y
4012,IDCJAC0010,70351,2018,12,26,34.4,1.0,Y
4013,IDCJAC0010,70351,2018,12,27,36.5,1.0,Y
4014,IDCJAC0010,70351,2018,12,28,36.8,1.0,Y
4015,IDCJAC0010,70351,2018,12,29,36.7,1.0,Y
4016,IDCJAC0010,70351,2018,12,30,34.5,1.0,Y
4017,IDCJAC0010,70351,2018,12,31,34.1,1.0,Y
4018,IDCJAC0010,70351,2019,1,1,35.3,1.0,Y
4019,IDCJAC0010,70351,2019,1,2,35.9,1.0,Y
4020,IDCJAC0010,70351,2019,1,3,35.3,1.0,Y
4021,IDCJAC0010,70351,2019,1,4,38.1,1.0,Y
4022,IDCJAC0010,70351,2019,1,5,36.7,1.0,Y
4023,IDCJAC0010,70351,2019,1,6,25.0,1.0,Y
4024,IDCJAC0010,70351,2019,1,7,24.1,1.0,Y
4025,IDCJAC0010,70351,2019,1,8,30.7,1.0,Y
4026,IDCJAC0010,70351,2019,1,9,30.7,1.0,Y
4027,IDCJAC0010,70351,2019,1,10,27.5,1.0,Y
4028,IDCJAC0010,70351,2019,1,11,29.4,1.0,Y
4029,IDCJAC0010,70351,2019,1,12,34.2,1.0,Y
4030,IDCJAC0010,70351,2019,1,13,29.1,1.0,Y
4031,IDCJAC0010,70351,2019,1,14,36.4,1.0,Y
4032,IDCJAC0010,70351,2019,1,15,40.1,1.0,Y
4033,IDCJAC0010,70351,2019,1,16,41.6,1.0,Y
4034,IDCJAC0010,70351,2019,1,17,41.4,1.0,Y
4035,IDCJAC0010,70351,2019,1,18,40.1,1.0,Y
4036,IDCJAC0010,70351,2019,1,19,36.0,1.0,Y
4037,IDCJAC0010,70351,2019,1,20,35.1,1.0,Y
4038,IDCJAC0010,70351,2019,1,21,34.3,1.0,Y
4039,IDCJAC0010,70351,2019,1,22,38.4,1.0,Y
4040,IDCJAC0010,70351,2019,1,23,35.4,1.0,Y
4041,IDCJAC0010,70351,2019,1,24,32.0,1.0,Y
4042,IDCJAC0010,70351,2019,1,25,39.4,1.0,Y
4043,IDCJAC0010,70351,2019,1,26,41.5,1.0,Y
4044,IDCJAC0010,70351,2019,1,27,31.2,1.0,Y
4045,IDCJAC0010,70351,2019,1,28,26.1,1.0,Y
4046,IDCJAC0010,70351,2019,1,29,35.7,1.0,Y
4047,IDCJAC0010,70351,2019,1,30,37.1,1.0,Y
4048,IDCJAC0010,70351,2019,1,31,35.2,1.0,Y
4049,IDCJAC0010,70351,2019,2,1,20.7,1.0,Y
4050,IDCJAC0010,70351,2019,2,2,29.5,1.0,Y
4051,IDCJAC0010,70351,2019,2,3,35.8,1.0,Y
4052,IDCJAC0010,70351,2019,2,4,33.6,1.0,Y
4053,IDCJAC0010,70351,2019,2,5,27.0,1.0,Y
4054,IDCJAC0010,70351,2019,2,6,29.9,1.0,Y
4055,IDCJAC0010,70351,2019,2,7,31.1,1.0,Y
4056,IDCJAC0010,70351,2019,2,8,31.2,1.0,Y
4057,IDCJAC0010,70351,2019,2,9,24.4,1.0,Y
4058,IDCJAC0010,70351,2019,2,10,24.9,1.0,Y
4059,IDCJAC0010,70351,2019,2,11,28.4,1.0,Y
4060,IDCJAC0010,70351,2019,2,12,30.2,1.0,Y
4061,IDCJAC0010,70351,2019,2,13,23.0,1.0,Y
4062,IDCJAC0010,70351,2019,2,14,27.0,1.0,Y
4063,IDCJAC0010,70351,2019,2,15,29.5,1.0,Y
4064,IDCJAC0010,70351,2019,2,16,29.0,1.0,Y
4065,IDCJAC0010,70351,2019,2,17,33.3,1.0,Y
4066,IDCJAC0010,70351,2019,2,18,36.0,1.0,Y
4067,IDCJAC0010,70351,2019,2,19,32.9,1.0,Y
4068,IDCJAC0010,70351,2019,2,20,28.9,1.0,Y
4069,IDCJAC0010,70351,2019,2,21,27.7,1.0,Y
4070,IDCJAC0010,70351,2019,2,22,26.0,1.0,Y
4071,IDCJAC0010,70351,2019,2,23,27.2,1.0,Y
4072,IDCJAC0010,70351,2019,2,24,25.7,1.0,Y
4073,IDCJAC0010,70351,2019,2,25,28.9,1.0,Y
4074,IDCJAC0010,70351,2019,2,26,32.6,1.0,Y
4075,IDCJAC0010,70351,2019,2,27,28.9,1.0,Y
4076,IDCJAC0010,70351,2019,2,28,32.6,1.0,Y
4077,IDCJAC0010,70351,2019,3,1,30.3,1.0,Y
4078,IDCJAC0010,70351,2019,3,2,30.9,1.0,Y
4079,IDCJAC0010,70351,2019,3,3,32.3,1.0,Y
4080,IDCJAC0010,70351,2019,3,4,34.1,1.0,Y
4081,IDCJAC0010,70351,2019,3,5,29.4,1.0,Y
4082,IDCJAC0010,70351,2019,3,6,22.6,1.0,Y
4083,IDCJAC0010,70351,2019,3,7,23.7,1.0,Y
4084,IDCJAC0010,70351,2019,3,8,28.3,1.0,Y
4085,IDCJAC0010,70351,2019,3,9,29.5,1.0,Y
4086,IDCJAC0010,70351,2019,3,10,29.6,1.0,Y
4087,IDCJAC0010,70351,2019,3,11,29.6,1.0,Y
4088,IDCJAC0010,70351,2019,3,12,26.7,1.0,Y
4089,IDCJAC0010,70351,2019,3,13,23.4,1.0,Y
4090,IDCJAC0010,70351,2019,3,14,28.4,1.0,Y
4091,IDCJAC0010,70351,2019,3,15,24.9,1.0,Y
4092,IDCJAC0010,70351,2019,3,16,24.5,1.0,Y
4093,IDCJAC0010,70351,2019,3,17,23.1,1.0,Y
